temperature,humidity,pressure,ghi,hour,dayofweek,month,power
0.5000000000000001,0.4938271604938271,,0.0,0.6956521739130435,0.6666666666666666,0.9090909090909091,
0.6,0.3703703703703704,,,0.6956521739130435,0.6666666666666666,0.9090909090909091,
0.6,0.3333333333333333,,0.0,0.7391304347826086,0.6666666666666666,0.9090909090909091,
0.6,0.5802469135802468,,,0.7391304347826086,0.6666666666666666,0.9090909090909091,
0.6,0.5802469135802468,,0.0,0.7826086956521738,0.6666666666666666,0.9090909090909091,
0.6,0.04938271604938271,,,0.7826086956521738,0.6666666666666666,0.9090909090909091,
0.45000000000000007,0.5308641975308641,,0.0,0.8260869565217391,0.6666666666666666,0.9090909090909091,
0.5499999999999999,0.5308641975308641,,,0.8260869565217391,0.6666666666666666,0.9090909090909091,
0.5499999999999999,0.6296296296296295,,0.0,0.8695652173913043,0.6666666666666666,0.9090909090909091,
0.6,0.4074074074074074,,,0.8695652173913043,0.6666666666666666,0.9090909090909091,
0.6,0.44444444444444436,,0.0,0.9130434782608695,0.6666666666666666,0.9090909090909091,
0.4,0.39506172839506165,,,0.9130434782608695,0.6666666666666666,0.9090909090909091,
0.5499999999999999,0.2345679012345679,,0.0,0.9565217391304348,0.6666666666666666,0.9090909090909091,
0.45000000000000007,0.3333333333333333,,,0.9565217391304348,0.6666666666666666,0.9090909090909091,
0.45000000000000007,0.30864197530864196,,0.0,1.0,0.6666666666666666,0.9090909090909091,
0.65,0.4074074074074074,,,1.0,0.6666666666666666,0.9090909090909091,
0.65,0.4938271604938271,,0.063894523326572,0.0,0.8333333333333333,0.9090909090909091,1980.86
0.7000000000000001,0.4938271604938271,,,0.0,0.8333333333333333,0.9090909090909091,
0.65,0.4938271604938271,,0.23326572008113589,0.043478260869565216,0.8333333333333333,0.9090909090909091,
0.6,0.3703703703703704,,,0.043478260869565216,0.8333333333333333,0.9090909090909091,
0.5499999999999999,0.3333333333333333,,0.5202839756592292,0.08695652173913043,0.8333333333333333,0.9090909090909091,
0.6,0.3703703703703704,,,0.08695652173913043,0.8333333333333333,0.9090909090909091,
0.6,0.3333333333333333,,0.6227180527383367,0.13043478260869565,0.8333333333333333,0.9090909090909091,
0.65,0.4938271604938271,,,0.13043478260869565,0.8333333333333333,0.9090909090909091,
0.6,0.6790123456790123,,0.6267748478701826,0.17391304347826086,0.8333333333333333,0.9090909090909091,
0.6,0.7407407407407407,,,0.17391304347826086,0.8333333333333333,0.9090909090909091,
0.6,0.5308641975308641,,0.5415821501014199,0.21739130434782608,0.8333333333333333,0.9090909090909091,
0.5000000000000001,0.7407407407407407,,,0.21739130434782608,0.8333333333333333,0.9090909090909091,
0.5000000000000001,0.4938271604938271,,0.5060851926977687,0.2608695652173913,0.8333333333333333,0.9090909090909091,
0.6,0.44444444444444436,,,0.2608695652173913,0.8333333333333333,0.9090909090909091,
0.5000000000000001,0.5308641975308641,,0.41784989858012167,0.30434782608695654,0.8333333333333333,0.9090909090909091,
0.65,0.6296296296296295,,,0.30434782608695654,0.8333333333333333,0.9090909090909091,
0.65,0.5432098765432098,,0.29310344827586204,0.34782608695652173,0.8333333333333333,0.9090909090909091,
0.6,0.5802469135802468,,,0.34782608695652173,0.8333333333333333,0.9090909090909091,
0.5499999999999999,0.44444444444444436,,0.2028397565922921,0.3913043478260869,0.8333333333333333,0.9090909090909091,
0.65,0.5802469135802468,,,0.3913043478260869,0.8333333333333333,0.9090909090909091,
0.5499999999999999,0.3703703703703704,,0.09533468559837728,0.43478260869565216,0.8333333333333333,0.9090909090909091,
